disorder	score_x	method_x	threshold_x	score_y	method_y	threshold_y	n	pearson	spearman	z_rmse
BPD	Shizhong_BPD_Pt_0.001	Shizhong_C+T	0.001	GraphPred_BPD	GraphPred_bcftools	NA	119	0.677964293261719	0.699289095730164	0.799161465948797
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	119	0.837722975672564	0.839794901011252	0.567297720520885
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	119	0.799860491641035	0.802272480458391	0.630012164566536
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	119	0.752286935616488	0.768523002421308	0.700901479515823
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	119	0.724555452705068	0.736632958268053	0.739093887450884
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	119	0.728061456932439	0.743733086454921	0.734375033925661
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	119	0.727780771133339	0.74769975786925	0.734753934758519
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	119	0.725790570608338	0.747649907420596	0.737434944211901
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	119	0.723475359085304	0.744319699191797	0.740541564581518
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	119	0.723059284997331	0.744621037996192	0.741098484823018
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.723239490112974	0.743932488249537	0.74085732947248
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.722661557804563	0.742551323992168	0.741630456563021
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.463141886509557	0.41712006836633	1.03183981389752
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.499942940909452	0.487145705739923	0.995846272202817
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.608934014327769	0.591247685514884	0.880658522794244
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.722371707009557	0.733848454636092	0.74201790022206
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.89992000745714	0.901082466885059	0.4455086625469
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.834015666013499	0.851516877937616	0.57374124420418
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.826504770458076	0.836120210796183	0.586578701346255
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.772775759536622	0.789823386981912	0.671289495023609
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.77448788886439	0.786155818259507	0.668755637551069
BPD	Shizhong_BPD_Pt_0.01	Shizhong_C+T	0.01	GraphPred_BPD	GraphPred_bcftools	NA	119	0.760301515898396	0.772297393533685	0.689469667390756
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	119	0.947756344378033	0.949203901900211	0.321883933447496
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	119	0.907234761097136	0.915510611024071	0.42891887130354
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	119	0.891449291544145	0.897991739068509	0.463979563404457
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	119	0.879429000620212	0.888534396809571	0.488994473801754
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	119	0.877524875712448	0.889232303090728	0.49284058591485
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	119	0.875543966070357	0.88706736932061	0.496810194953816
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	119	0.871260303993453	0.884061686594718	0.505287739454695
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	119	0.871798322833133	0.887243425516692	0.504230804589839
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.871978314980899	0.886056117362199	0.503876716151777
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.872071788209397	0.88497837726503	0.503692733322143
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.463207108322727	0.460888762284575	1.03177713392121
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.517199027830238	0.532196268337844	0.978512975021922
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.591354127970663	0.61142287423444	0.900235383779954
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.64806311672818	0.678215353938186	0.835439322118868
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.788371967503903	0.781462754593363	0.647842026528688
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.921259011554099	0.930423016664293	0.39516907638975
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.911821592870495	0.930885913687509	0.418180372833567
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.885878302944165	0.891774675972084	0.475736673377663
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.887380204492375	0.892294544936619	0.472595832972374
BPD	Shizhong_BPD_Pt_0.05	Shizhong_C+T	0.05	GraphPred_BPD	GraphPred_bcftools	NA	119	0.818273971058384	0.831213502350093	0.600331440880305
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	119	0.963658461454315	0.962727688703139	0.268462837150581
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	119	0.943918841623006	0.938646232634628	0.33349629124934
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	119	0.930959046828882	0.928113488726503	0.370029126134822
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	119	0.930252871108019	0.930324724009446	0.371916707248162
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	119	0.927169093724477	0.927077306009375	0.38004968583868
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	119	0.925934004196394	0.926108514711932	0.383258639765694
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	119	0.926222442216444	0.927588146909077	0.382511642453882
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.925610181849361	0.92739421412561	0.384095544437488
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.925797032433475	0.926991457678297	0.383612860100457
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.453026933384882	0.436325503810011	1.04151491039795
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.522981594229689	0.529592630647584	0.97263543811505
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.561824200328984	0.557434254926703	0.932194883159041
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.629400927078059	0.649255711031788	0.857303674316432
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.757670374121682	0.752656776058179	0.693243452861368
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.871248810278811	0.88453328159616	0.505310294671348
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.929630482688078	0.943787977801408	0.373572420904727
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.907801199098814	0.910687103098927	0.427607345731293
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.910568602324831	0.912107848473958	0.421141005661897
BPD	Shizhong_BPD_Pt_0.1	Shizhong_C+T	0.1	GraphPred_BPD	GraphPred_bcftools	NA	119	0.819798180718675	0.822205644893039	0.597808528341576
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	119	0.978613559046845	0.974953710297679	0.205945249821171
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	119	0.966489692530534	0.963082182025353	0.257793360065901
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	119	0.962867898982016	0.960497080188008	0.271367155549998
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	119	0.960359943500274	0.95801167924797	0.280381692630746
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	119	0.958487219861383	0.955608017411048	0.286928329889874
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	119	0.958955836224181	0.956240130040203	0.285304240545164
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.95943593617955	0.956402221905712	0.283630708261867
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.959386168028459	0.956410890970544	0.283804648538033
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.42189587943602	0.400170915823957	1.07074376275943
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.489036844646399	0.490272041019798	1.00664725433035
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.525846741129123	0.520588235294118	0.969710036767584
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.594752762411286	0.615482125053411	0.896484019508859
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.721460732954768	0.722724683093577	0.743234284644631
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.835068446144712	0.855654465175901	0.571918830623937
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.892007551126544	0.910340407349381	0.462784937747742
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.914916096058767	0.921656459193847	0.410777100510267
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.917110591939717	0.922461187864977	0.405445084845575
BPD	Shizhong_BPD_Pt_0.2	Shizhong_C+T	0.2	GraphPred_BPD	GraphPred_bcftools	NA	119	0.804854558779338	0.808930351801738	0.622102183830512
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	119	0.989125479870696	0.987159948725253	0.146854605696987
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	119	0.984272078423862	0.982687651331719	0.176611178400093
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	119	0.982343433315789	0.980394530693634	0.187126653228551
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	119	0.980571377092085	0.978795680093373	0.196292420481244
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	119	0.980963432014477	0.97895773208696	0.194301810727441
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.980964639222414	0.978336419313488	0.194295649784796
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.980995634608583	0.978309597878919	0.19413739898283
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.405331473964544	0.401766130180886	1.0859754247044
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.470091935511074	0.474918102834354	1.02513906914491
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.518540100866115	0.510475715710013	0.977153025506812
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.58218899626143	0.600925794046432	0.910274669427234
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.693590342934738	0.698824953710298	0.779531636301551
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.820561795691412	0.841909984332716	0.596540560630655
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.870815640905227	0.887779518587096	0.506159611674493
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.911661350325546	0.923963822817263	0.418560170299447
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.914764349232488	0.926256943455348	0.411143247043352
BPD	Shizhong_BPD_Pt_0.3	Shizhong_C+T	0.3	GraphPred_BPD	GraphPred_bcftools	NA	119	0.788052784230503	0.796603047998861	0.648330389121808
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	119	0.995873052967061	0.994993590656602	0.0904684122306903
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	119	0.993950631209749	0.99352656316764	0.109531125789891
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	119	0.992923832149428	0.992736051623056	0.118462688262495
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	119	0.993053844561038	0.992983536861595	0.117369368958458
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.992866881354447	0.992835778379148	0.11893844182653
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.992846969056633	0.992844642041519	0.119104336106135
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.400409148139284	0.40156672838627	1.09046070380702
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.46167661506284	0.473273038028771	1.03324697823252
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.525008261790354	0.523714570573992	0.970567062080514
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.582840584381173	0.596859421734796	0.909564592880688
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.694854254137328	0.703332858567156	0.777922227343376
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.810266669308412	0.831925651616579	0.61341492149227
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.856453490490577	0.876178607036035	0.533554563883148
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.910434879578104	0.919427431989745	0.421455744654462
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.914810599111585	0.922112234724398	0.411031686296872
BPD	Shizhong_BPD_Pt_0.4	Shizhong_C+T	0.4	GraphPred_BPD	GraphPred_bcftools	NA	119	0.778578193181402	0.785942173479562	0.662662990314595
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	119	0.996874512561123	0.995776954849737	0.0787302081611683
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	119	0.995271467149731	0.994284981793021	0.0968379809795547
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	119	0.994973907729375	0.993959183093697	0.0998384314893188
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.994653161606055	0.993989460190856	0.102974821960224
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.994684210474639	0.993766880267417	0.102675401388526
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.400931511832087	0.402335849594075	1.08998559549355
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.460551461170597	0.471150833214642	1.03432621336872
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.519540021034925	0.51426434980772	0.976137797803407
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.575609504745733	0.593077909129754	0.917413961711351
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.689796884508908	0.701979774960832	0.784342229669446
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.805974142164204	0.830045577553055	0.620315062596771
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.852896608762493	0.877659877510326	0.540124482477754
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.908678411663585	0.920759151118075	0.425568278966061
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.912402966023684	0.923095000712149	0.416799530822919
BPD	Shizhong_BPD_Pt_0.5	Shizhong_C+T	0.5	GraphPred_BPD	GraphPred_bcftools	NA	119	0.781632978522718	0.79562028201111	0.658075990277837
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	119	0.998537940186626	0.997806572455309	0.0538474436989351
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	119	0.998028649788548	0.997320533615976	0.0625265422566831
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.997826817159202	0.997030337558753	0.0656493838526871
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.997854674426545	0.996950204491171	0.0652272585267739
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.409587003853625	0.416108816407919	1.08208275320998
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.468980568299838	0.483798604187438	1.0262135094946
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.528021835504773	0.524205953567868	0.967483293325773
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.582203853678519	0.599893177610027	0.910258484536767
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.691345333382063	0.707463324312776	0.782382169944674
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.806220697630636	0.832196268337844	0.619920809249798
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	PRSice_BPD_Pt_0.1	PRSice_C+T	0.1	119	0.851829889483572	0.877731092436975	0.542079299618236
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	PRSice_BPD_Pt_0.5	PRSice_C+T	0.5	119	0.905993803061765	0.919085600341832	0.431778250718439
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	PRSice_BPD_Pt_1	PRSice_C+T	1	119	0.91306689596014	0.923963822817263	0.415216988462204
BPD	Shizhong_BPD_Pt_0.6	Shizhong_C+T	0.6	GraphPred_BPD	GraphPred_bcftools	NA	119	0.780650113775587	0.794651759008688	0.659555319695909
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	Shizhong_BPD_Pt_0.8	Shizhong_C+T	0.8	119	0.999447092721553	0.999143635934691	0.0331137735329719
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	Shizhong_BPD_Pt_0.9	Shizhong_C+T	0.9	119	0.999207620069136	0.998778659665425	0.0396414246964558
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	Shizhong_BPD_Pt_1	Shizhong_C+T	1	119	0.999203767510008	0.998662927851318	0.0397376763453735
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	PRSice_BPD_Pt_5e-08	PRSice_C+T	5e-08	119	0.406593701485445	0.414874714696814	1.08482228126455
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	PRSice_BPD_Pt_1e-06	PRSice_C+T	1e-06	119	0.463654305206458	0.479541659103094	1.03134726267597
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	PRSice_BPD_Pt_0.0001	PRSice_C+T	1e-04	119	0.526170486866571	0.525308094676791	0.969378927477653
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	PRSice_BPD_Pt_0.001	PRSice_C+T	0.001	119	0.585593685756382	0.602035329854728	0.90655822564419
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	PRSice_BPD_Pt_0.01	PRSice_C+T	0.01	119	0.690630571758765	0.706240942323742	0.783287539983588
BPD	Shizhong_BPD_Pt_0.7	Shizhong_C+T	0.7	PRSice_BPD_Pt_0.05	PRSice_C+T	0.05	119	0.802713685147013	0.829286530722145	0.625505310386643
